CHAMP1_POSITION,CHAMP2_POSITION,YEAR,SEASON,TEAM,CHAMP1_TAG,CHAMP2_TAG,VICTORY,DEFEAT,TOTALPLAYED,PERCENTVICTORY,PERCENTDEFEAT
JUNGLER,SUPPORT,2016,Summer,Red,['Marksman'],"['Support', 'Fighter']",4,7,11,0.36363636363636365,0.6363636363636364
JUNGLER,SUPPORT,2016,Summer,Red,['Marksman'],"['Support', 'Mage']",19,32,51,0.37254901960784315,0.6274509803921569
JUNGLER,SUPPORT,2016,Summer,Red,['Marksman'],"['Support', 'Tank']",26,33,59,0.4406779661016949,0.559322033898305
JUNGLER,SUPPORT,2016,Summer,Red,['Marksman'],"['Tank', 'Support']",4,8,12,0.3333333333333333,0.6666666666666666
JUNGLER,SUPPORT,2016,Summer,Red,"['Tank', 'Fighter']","['Fighter', 'Tank']",0,1,1,0.0,1.0
JUNGLER,SUPPORT,2016,Summer,Red,"['Tank', 'Fighter']","['Mage', 'Support']",1,1,2,0.5,0.5
JUNGLER,SUPPORT,2016,Summer,Red,"['Tank', 'Fighter']",['Mage'],0,1,1,0.0,1.0
JUNGLER,SUPPORT,2016,Summer,Red,"['Tank', 'Fighter']","['Support', 'Fighter']",0,1,1,0.0,1.0
JUNGLER,SUPPORT,2016,Summer,Red,"['Tank', 'Fighter']","['Support', 'Mage']",0,1,1,0.0,1.0
JUNGLER,SUPPORT,2016,Summer,Red,"['Tank', 'Fighter']","['Support', 'Tank']",1,1,2,0.5,0.5
JUNGLER,SUPPORT,2016,Summer,Red,"['Tank', 'Fighter']","['Tank', 'Support']",1,1,2,0.5,0.5
JUNGLER,SUPPORT,2016,Summer,Red,"['Tank', 'Mage']","['Tank', 'Support']",0,1,1,0.0,1.0
JUNGLER,SUPPORT,2017,Spring,Blue,"['Assassin', 'Fighter']","['Fighter', 'Support']",0,1,1,0.0,1.0
JUNGLER,SUPPORT,2017,Spring,Blue,"['Assassin', 'Fighter']","['Fighter', 'Tank']",4,2,6,0.6666666666666666,0.3333333333333333
JUNGLER,SUPPORT,2017,Spring,Blue,"['Assassin', 'Fighter']","['Mage', 'Assassin']",46,23,69,0.6666666666666666,0.3333333333333333
JUNGLER,SUPPORT,2017,Spring,Blue,"['Assassin', 'Fighter']","['Mage', 'Support']",126,82,208,0.6057692307692307,0.3942307692307692
JUNGLER,SUPPORT,2017,Spring,Blue,"['Assassin', 'Fighter']",['Mage'],1,1,2,0.5,0.5
JUNGLER,SUPPORT,2017,Spring,Blue,"['Assassin', 'Fighter']",['Marksman'],11,12,23,0.4782608695652174,0.5217391304347826
JUNGLER,SUPPORT,2017,Spring,Blue,"['Assassin', 'Fighter']","['Support', 'Fighter']",22,18,40,0.55,0.45
JUNGLER,SUPPORT,2017,Spring,Blue,"['Assassin', 'Fighter']","['Support', 'Mage']",98,73,171,0.5730994152046783,0.4269005847953216
JUNGLER,SUPPORT,2017,Spring,Blue,"['Assassin', 'Fighter']","['Support', 'Tank']",40,23,63,0.6349206349206349,0.36507936507936506
JUNGLER,SUPPORT,2017,Spring,Blue,"['Assassin', 'Fighter']","['Tank', 'Fighter']",5,3,8,0.625,0.375
JUNGLER,SUPPORT,2017,Spring,Blue,"['Assassin', 'Fighter']","['Tank', 'Mage']",0,1,1,0.0,1.0
JUNGLER,SUPPORT,2017,Spring,Blue,"['Assassin', 'Fighter']","['Tank', 'Support']",1,4,5,0.2,0.8
JUNGLER,SUPPORT,2017,Spring,Blue,"['Assassin', 'Mage']","['Mage', 'Assassin']",0,1,1,0.0,1.0
JUNGLER,SUPPORT,2017,Spring,Blue,"['Assassin', 'Mage']","['Mage', 'Support']",1,0,1,1.0,0.0
JUNGLER,SUPPORT,2017,Spring,Blue,"['Assassin', 'Mage']","['Support', 'Mage']",0,1,1,0.0,1.0
JUNGLER,SUPPORT,2017,Spring,Blue,"['Assassin', 'Mage']","['Support', 'Tank']",1,0,1,1.0,0.0
JUNGLER,SUPPORT,2017,Spring,Blue,['Assassin'],"['Fighter', 'Mage']",0,1,1,0.0,1.0
JUNGLER,SUPPORT,2017,Spring,Blue,['Assassin'],"['Mage', 'Support']",1,1,2,0.5,0.5
JUNGLER,SUPPORT,2017,Spring,Blue,['Assassin'],"['Tank', 'Support']",0,1,1,0.0,1.0
JUNGLER,SUPPORT,2017,Spring,Blue,"['Fighter', 'Assassin']","['Fighter', 'Tank']",3,2,5,0.6,0.4
JUNGLER,SUPPORT,2017,Spring,Blue,"['Fighter', 'Assassin']","['Mage', 'Assassin']",18,15,33,0.5454545454545454,0.45454545454545453
JUNGLER,SUPPORT,2017,Spring,Blue,"['Fighter', 'Assassin']","['Mage', 'Fighter']",1,0,1,1.0,0.0
JUNGLER,SUPPORT,2017,Spring,Blue,"['Fighter', 'Assassin']","['Mage', 'Support']",33,42,75,0.44,0.56
JUNGLER,SUPPORT,2017,Spring,Blue,"['Fighter', 'Assassin']",['Mage'],1,1,2,0.5,0.5
JUNGLER,SUPPORT,2017,Spring,Blue,"['Fighter', 'Assassin']",['Marksman'],3,2,5,0.6,0.4
JUNGLER,SUPPORT,2017,Spring,Blue,"['Fighter', 'Assassin']","['Support', 'Fighter']",7,4,11,0.6363636363636364,0.36363636363636365
JUNGLER,SUPPORT,2017,Spring,Blue,"['Fighter', 'Assassin']","['Support', 'Mage']",31,22,53,0.5849056603773585,0.41509433962264153
JUNGLER,SUPPORT,2017,Spring,Blue,"['Fighter', 'Assassin']","['Support', 'Tank']",6,6,12,0.5,0.5
JUNGLER,SUPPORT,2017,Spring,Blue,"['Fighter', 'Assassin']","['Tank', 'Fighter']",2,3,5,0.4,0.6
JUNGLER,SUPPORT,2017,Spring,Blue,"['Fighter', 'Assassin']","['Tank', 'Support']",0,1,1,0.0,1.0
JUNGLER,SUPPORT,2017,Spring,Blue,"['Fighter', 'Mage']","['Fighter', 'Tank']",2,7,9,0.2222222222222222,0.7777777777777778
JUNGLER,SUPPORT,2017,Spring,Blue,"['Fighter', 'Mage']","['Mage', 'Assassin']",2,8,10,0.2,0.8
JUNGLER,SUPPORT,2017,Spring,Blue,"['Fighter', 'Mage']","['Mage', 'Support']",6,9,15,0.4,0.6
JUNGLER,SUPPORT,2017,Spring,Blue,"['Fighter', 'Mage']","['Support', 'Fighter']",2,1,3,0.6666666666666666,0.3333333333333333
JUNGLER,SUPPORT,2017,Spring,Blue,"['Fighter', 'Mage']","['Support', 'Mage']",10,7,17,0.5882352941176471,0.4117647058823529
JUNGLER,SUPPORT,2017,Spring,Blue,"['Fighter', 'Mage']","['Support', 'Tank']",3,7,10,0.3,0.7
JUNGLER,SUPPORT,2017,Spring,Blue,"['Fighter', 'Mage']","['Tank', 'Fighter']",1,0,1,1.0,0.0
JUNGLER,SUPPORT,2017,Spring,Blue,"['Fighter', 'Mage']","['Tank', 'Support']",0,1,1,0.0,1.0
JUNGLER,SUPPORT,2017,Spring,Blue,"['Fighter', 'Tank']","['Mage', 'Assassin']",10,6,16,0.625,0.375
JUNGLER,SUPPORT,2017,Spring,Blue,"['Fighter', 'Tank']","['Mage', 'Support']",9,15,24,0.375,0.625
JUNGLER,SUPPORT,2017,Spring,Blue,"['Fighter', 'Tank']",['Marksman'],1,4,5,0.2,0.8
JUNGLER,SUPPORT,2017,Spring,Blue,"['Fighter', 'Tank']","['Support', 'Fighter']",5,2,7,0.7142857142857143,0.2857142857142857
JUNGLER,SUPPORT,2017,Spring,Blue,"['Fighter', 'Tank']","['Support', 'Mage']",3,3,6,0.5,0.5
JUNGLER,SUPPORT,2017,Spring,Blue,"['Fighter', 'Tank']","['Support', 'Tank']",4,2,6,0.6666666666666666,0.3333333333333333
JUNGLER,SUPPORT,2017,Spring,Blue,"['Fighter', 'Tank']","['Tank', 'Fighter']",0,1,1,0.0,1.0
JUNGLER,SUPPORT,2017,Spring,Blue,['Fighter'],"['Fighter', 'Tank']",5,2,7,0.7142857142857143,0.2857142857142857
JUNGLER,SUPPORT,2017,Spring,Blue,['Fighter'],"['Mage', 'Assassin']",11,5,16,0.6875,0.3125
JUNGLER,SUPPORT,2017,Spring,Blue,['Fighter'],"['Mage', 'Support']",21,24,45,0.4666666666666667,0.5333333333333333
JUNGLER,SUPPORT,2017,Spring,Blue,['Fighter'],['Marksman'],1,5,6,0.16666666666666666,0.8333333333333334
JUNGLER,SUPPORT,2017,Spring,Blue,['Fighter'],"['Support', 'Fighter']",3,2,5,0.6,0.4
JUNGLER,SUPPORT,2017,Spring,Blue,['Fighter'],"['Support', 'Mage']",7,11,18,0.3888888888888889,0.6111111111111112
JUNGLER,SUPPORT,2017,Spring,Blue,['Fighter'],"['Support', 'Tank']",4,3,7,0.5714285714285714,0.42857142857142855
JUNGLER,SUPPORT,2017,Spring,Blue,['Fighter'],"['Tank', 'Fighter']",0,1,1,0.0,1.0
JUNGLER,SUPPORT,2017,Spring,Blue,['Fighter'],"['Tank', 'Support']",1,0,1,1.0,0.0
JUNGLER,SUPPORT,2017,Spring,Blue,"['Mage', 'Fighter']","['Fighter', 'Tank']",1,0,1,1.0,0.0
JUNGLER,SUPPORT,2017,Spring,Blue,"['Mage', 'Fighter']","['Mage', 'Assassin']",14,10,24,0.5833333333333334,0.4166666666666667
JUNGLER,SUPPORT,2017,Spring,Blue,"['Mage', 'Fighter']","['Mage', 'Support']",28,25,53,0.5283018867924528,0.4716981132075472
JUNGLER,SUPPORT,2017,Spring,Blue,"['Mage', 'Fighter']",['Mage'],5,1,6,0.8333333333333334,0.16666666666666666
JUNGLER,SUPPORT,2017,Spring,Blue,"['Mage', 'Fighter']",['Marksman'],5,1,6,0.8333333333333334,0.16666666666666666
JUNGLER,SUPPORT,2017,Spring,Blue,"['Mage', 'Fighter']","['Support', 'Fighter']",4,6,10,0.4,0.6
JUNGLER,SUPPORT,2017,Spring,Blue,"['Mage', 'Fighter']","['Support', 'Mage']",29,24,53,0.5471698113207547,0.4528301886792453
JUNGLER,SUPPORT,2017,Spring,Blue,"['Mage', 'Fighter']","['Support', 'Tank']",8,6,14,0.5714285714285714,0.42857142857142855
JUNGLER,SUPPORT,2017,Spring,Blue,"['Mage', 'Fighter']","['Tank', 'Fighter']",5,1,6,0.8333333333333334,0.16666666666666666
JUNGLER,SUPPORT,2017,Spring,Blue,"['Mage', 'Fighter']","['Tank', 'Support']",0,2,2,0.0,1.0
JUNGLER,SUPPORT,2017,Spring,Blue,['Marksman'],"['Mage', 'Assassin']",16,14,30,0.5333333333333333,0.4666666666666667
JUNGLER,SUPPORT,2017,Spring,Blue,['Marksman'],"['Mage', 'Support']",49,47,96,0.5104166666666666,0.4895833333333333
JUNGLER,SUPPORT,2017,Spring,Blue,['Marksman'],['Mage'],3,1,4,0.75,0.25
JUNGLER,SUPPORT,2017,Spring,Blue,['Marksman'],['Marksman'],3,0,3,1.0,0.0
JUNGLER,SUPPORT,2017,Spring,Blue,['Marksman'],"['Support', 'Fighter']",14,6,20,0.7,0.3
JUNGLER,SUPPORT,2017,Spring,Blue,['Marksman'],"['Support', 'Mage']",31,31,62,0.5,0.5
JUNGLER,SUPPORT,2017,Spring,Blue,['Marksman'],"['Support', 'Tank']",20,11,31,0.6451612903225806,0.3548387096774194
JUNGLER,SUPPORT,2017,Spring,Blue,['Marksman'],"['Tank', 'Fighter']",9,3,12,0.75,0.25
JUNGLER,SUPPORT,2017,Spring,Blue,['Marksman'],"['Tank', 'Support']",2,2,4,0.5,0.5
JUNGLER,SUPPORT,2017,Spring,Blue,"['Support', 'Fighter']","['Support', 'Mage']",0,1,1,0.0,1.0
JUNGLER,SUPPORT,2017,Spring,Blue,"['Support', 'Mage']","['Mage', 'Assassin']",9,5,14,0.6428571428571429,0.35714285714285715
JUNGLER,SUPPORT,2017,Spring,Blue,"['Support', 'Mage']","['Mage', 'Support']",16,13,29,0.5517241379310345,0.4482758620689655
JUNGLER,SUPPORT,2017,Spring,Blue,"['Support', 'Mage']",['Marksman'],5,2,7,0.7142857142857143,0.2857142857142857
JUNGLER,SUPPORT,2017,Spring,Blue,"['Support', 'Mage']","['Support', 'Fighter']",4,0,4,1.0,0.0
JUNGLER,SUPPORT,2017,Spring,Blue,"['Support', 'Mage']","['Support', 'Mage']",16,5,21,0.7619047619047619,0.23809523809523808
JUNGLER,SUPPORT,2017,Spring,Blue,"['Support', 'Mage']","['Support', 'Tank']",2,4,6,0.3333333333333333,0.6666666666666666
JUNGLER,SUPPORT,2017,Spring,Blue,"['Support', 'Mage']","['Tank', 'Support']",0,1,1,0.0,1.0
JUNGLER,SUPPORT,2017,Spring,Blue,"['Tank', 'Fighter']","['Mage', 'Assassin']",2,1,3,0.6666666666666666,0.3333333333333333
JUNGLER,SUPPORT,2017,Spring,Blue,"['Tank', 'Fighter']","['Mage', 'Support']",1,2,3,0.3333333333333333,0.6666666666666666
JUNGLER,SUPPORT,2017,Spring,Blue,"['Tank', 'Fighter']",['Mage'],0,1,1,0.0,1.0
JUNGLER,SUPPORT,2017,Spring,Blue,"['Tank', 'Fighter']","['Support', 'Fighter']",0,1,1,0.0,1.0
JUNGLER,SUPPORT,2017,Spring,Blue,"['Tank', 'Fighter']","['Support', 'Mage']",3,0,3,1.0,0.0
JUNGLER,SUPPORT,2017,Spring,Blue,"['Tank', 'Fighter']","['Support', 'Tank']",0,2,2,0.0,1.0
JUNGLER,SUPPORT,2017,Spring,Red,"['Assassin', 'Fighter']","['Fighter', 'Tank']",0,2,2,0.0,1.0
JUNGLER,SUPPORT,2017,Spring,Red,"['Assassin', 'Fighter']","['Mage', 'Assassin']",40,30,70,0.5714285714285714,0.42857142857142855
JUNGLER,SUPPORT,2017,Spring,Red,"['Assassin', 'Fighter']","['Mage', 'Support']",74,107,181,0.4088397790055249,0.5911602209944752
JUNGLER,SUPPORT,2017,Spring,Red,"['Assassin', 'Fighter']",['Mage'],2,4,6,0.3333333333333333,0.6666666666666666
JUNGLER,SUPPORT,2017,Spring,Red,"['Assassin', 'Fighter']",['Marksman'],12,7,19,0.631578947368421,0.3684210526315789
JUNGLER,SUPPORT,2017,Spring,Red,"['Assassin', 'Fighter']","['Support', 'Fighter']",22,13,35,0.6285714285714286,0.37142857142857144
JUNGLER,SUPPORT,2017,Spring,Red,"['Assassin', 'Fighter']","['Support', 'Mage']",47,92,139,0.3381294964028777,0.6618705035971223
JUNGLER,SUPPORT,2017,Spring,Red,"['Assassin', 'Fighter']","['Support', 'Tank']",16,25,41,0.3902439024390244,0.6097560975609756
JUNGLER,SUPPORT,2017,Spring,Red,"['Assassin', 'Fighter']","['Tank', 'Fighter']",2,6,8,0.25,0.75
JUNGLER,SUPPORT,2017,Spring,Red,"['Assassin', 'Fighter']","['Tank', 'Support']",3,3,6,0.5,0.5
JUNGLER,SUPPORT,2017,Spring,Red,"['Assassin', 'Mage']","['Mage', 'Assassin']",0,2,2,0.0,1.0
JUNGLER,SUPPORT,2017,Spring,Red,"['Assassin', 'Mage']","['Mage', 'Support']",2,0,2,1.0,0.0
JUNGLER,SUPPORT,2017,Spring,Red,"['Assassin', 'Mage']",['Mage'],1,0,1,1.0,0.0
JUNGLER,SUPPORT,2017,Spring,Red,"['Assassin', 'Mage']","['Support', 'Mage']",0,1,1,0.0,1.0
JUNGLER,SUPPORT,2017,Spring,Red,['Assassin'],"['Mage', 'Support']",0,1,1,0.0,1.0
JUNGLER,SUPPORT,2017,Spring,Red,"['Fighter', 'Assassin']","['Fighter', 'Mage']",0,1,1,0.0,1.0
JUNGLER,SUPPORT,2017,Spring,Red,"['Fighter', 'Assassin']","['Fighter', 'Tank']",0,2,2,0.0,1.0
JUNGLER,SUPPORT,2017,Spring,Red,"['Fighter', 'Assassin']","['Mage', 'Assassin']",13,16,29,0.4482758620689655,0.5517241379310345
JUNGLER,SUPPORT,2017,Spring,Red,"['Fighter', 'Assassin']","['Mage', 'Support']",36,56,92,0.391304347826087,0.6086956521739131
JUNGLER,SUPPORT,2017,Spring,Red,"['Fighter', 'Assassin']",['Mage'],1,0,1,1.0,0.0
JUNGLER,SUPPORT,2017,Spring,Red,"['Fighter', 'Assassin']",['Marksman'],6,6,12,0.5,0.5
JUNGLER,SUPPORT,2017,Spring,Red,"['Fighter', 'Assassin']","['Support', 'Fighter']",8,10,18,0.4444444444444444,0.5555555555555556
JUNGLER,SUPPORT,2017,Spring,Red,"['Fighter', 'Assassin']","['Support', 'Mage']",28,40,68,0.4117647058823529,0.5882352941176471
JUNGLER,SUPPORT,2017,Spring,Red,"['Fighter', 'Assassin']","['Support', 'Tank']",6,8,14,0.42857142857142855,0.5714285714285714
JUNGLER,SUPPORT,2017,Spring,Red,"['Fighter', 'Assassin']","['Tank', 'Fighter']",3,4,7,0.42857142857142855,0.5714285714285714
JUNGLER,SUPPORT,2017,Spring,Red,"['Fighter', 'Assassin']","['Tank', 'Mage']",1,0,1,1.0,0.0
JUNGLER,SUPPORT,2017,Spring,Red,"['Fighter', 'Assassin']","['Tank', 'Support']",2,2,4,0.5,0.5
JUNGLER,SUPPORT,2017,Spring,Red,"['Fighter', 'Mage']","['Fighter', 'Tank']",1,0,1,1.0,0.0
JUNGLER,SUPPORT,2017,Spring,Red,"['Fighter', 'Mage']","['Mage', 'Assassin']",2,2,4,0.5,0.5
JUNGLER,SUPPORT,2017,Spring,Red,"['Fighter', 'Mage']","['Mage', 'Support']",5,10,15,0.3333333333333333,0.6666666666666666
JUNGLER,SUPPORT,2017,Spring,Red,"['Fighter', 'Mage']","['Support', 'Fighter']",2,4,6,0.3333333333333333,0.6666666666666666
JUNGLER,SUPPORT,2017,Spring,Red,"['Fighter', 'Mage']","['Support', 'Mage']",9,10,19,0.47368421052631576,0.5263157894736842
JUNGLER,SUPPORT,2017,Spring,Red,"['Fighter', 'Mage']","['Support', 'Tank']",5,2,7,0.7142857142857143,0.2857142857142857
JUNGLER,SUPPORT,2017,Spring,Red,"['Fighter', 'Mage']","['Tank', 'Support']",0,1,1,0.0,1.0
JUNGLER,SUPPORT,2017,Spring,Red,"['Fighter', 'Tank']","['Fighter', 'Mage']",1,0,1,1.0,0.0
JUNGLER,SUPPORT,2017,Spring,Red,"['Fighter', 'Tank']","['Fighter', 'Tank']",1,0,1,1.0,0.0
JUNGLER,SUPPORT,2017,Spring,Red,"['Fighter', 'Tank']","['Mage', 'Assassin']",3,7,10,0.3,0.7
JUNGLER,SUPPORT,2017,Spring,Red,"['Fighter', 'Tank']","['Mage', 'Support']",6,3,9,0.6666666666666666,0.3333333333333333
JUNGLER,SUPPORT,2017,Spring,Red,"['Fighter', 'Tank']",['Marksman'],3,3,6,0.5,0.5
JUNGLER,SUPPORT,2017,Spring,Red,"['Fighter', 'Tank']","['Support', 'Fighter']",4,3,7,0.5714285714285714,0.42857142857142855
JUNGLER,SUPPORT,2017,Spring,Red,"['Fighter', 'Tank']","['Support', 'Mage']",6,7,13,0.46153846153846156,0.5384615384615384
JUNGLER,SUPPORT,2017,Spring,Red,"['Fighter', 'Tank']","['Support', 'Tank']",2,5,7,0.2857142857142857,0.7142857142857143
JUNGLER,SUPPORT,2017,Spring,Red,"['Fighter', 'Tank']","['Tank', 'Fighter']",0,1,1,0.0,1.0
JUNGLER,SUPPORT,2017,Spring,Red,"['Fighter', 'Tank']","['Tank', 'Support']",2,1,3,0.6666666666666666,0.3333333333333333
JUNGLER,SUPPORT,2017,Spring,Red,['Fighter'],"['Fighter', 'Tank']",4,4,8,0.5,0.5
JUNGLER,SUPPORT,2017,Spring,Red,['Fighter'],"['Mage', 'Assassin']",9,7,16,0.5625,0.4375
JUNGLER,SUPPORT,2017,Spring,Red,['Fighter'],"['Mage', 'Support']",25,32,57,0.43859649122807015,0.5614035087719298
JUNGLER,SUPPORT,2017,Spring,Red,['Fighter'],['Marksman'],4,14,18,0.2222222222222222,0.7777777777777778
JUNGLER,SUPPORT,2017,Spring,Red,['Fighter'],"['Support', 'Fighter']",2,7,9,0.2222222222222222,0.7777777777777778
JUNGLER,SUPPORT,2017,Spring,Red,['Fighter'],"['Support', 'Mage']",8,4,12,0.6666666666666666,0.3333333333333333
JUNGLER,SUPPORT,2017,Spring,Red,['Fighter'],"['Support', 'Tank']",6,10,16,0.375,0.625
JUNGLER,SUPPORT,2017,Spring,Red,['Fighter'],"['Tank', 'Fighter']",2,1,3,0.6666666666666666,0.3333333333333333
JUNGLER,SUPPORT,2017,Spring,Red,['Fighter'],"['Tank', 'Support']",0,1,1,0.0,1.0
JUNGLER,SUPPORT,2017,Spring,Red,"['Mage', 'Fighter']","['Fighter', 'Support']",0,1,1,0.0,1.0
JUNGLER,SUPPORT,2017,Spring,Red,"['Mage', 'Fighter']","['Fighter', 'Tank']",2,0,2,1.0,0.0
JUNGLER,SUPPORT,2017,Spring,Red,"['Mage', 'Fighter']","['Mage', 'Support']",25,43,68,0.36764705882352944,0.6323529411764706
JUNGLER,SUPPORT,2017,Spring,Red,"['Mage', 'Fighter']",['Mage'],4,2,6,0.6666666666666666,0.3333333333333333
JUNGLER,SUPPORT,2017,Spring,Red,"['Mage', 'Fighter']",['Marksman'],4,6,10,0.4,0.6
JUNGLER,SUPPORT,2017,Spring,Red,"['Mage', 'Fighter']","['Support', 'Fighter']",14,10,24,0.5833333333333334,0.4166666666666667
JUNGLER,SUPPORT,2017,Spring,Red,"['Mage', 'Fighter']","['Support', 'Mage']",27,22,49,0.5510204081632653,0.4489795918367347
JUNGLER,SUPPORT,2017,Spring,Red,"['Mage', 'Fighter']","['Support', 'Tank']",6,12,18,0.3333333333333333,0.6666666666666666
JUNGLER,SUPPORT,2017,Spring,Red,"['Mage', 'Fighter']","['Tank', 'Fighter']",1,1,2,0.5,0.5
JUNGLER,SUPPORT,2017,Spring,Red,"['Mage', 'Fighter']","['Tank', 'Support']",1,0,1,1.0,0.0
JUNGLER,SUPPORT,2017,Spring,Red,"['Mage', 'Support']",['Marksman'],0,1,1,0.0,1.0
JUNGLER,SUPPORT,2017,Spring,Red,"['Mage', 'Support']","['Support', 'Mage']",0,1,1,0.0,1.0
JUNGLER,SUPPORT,2017,Spring,Red,['Marksman'],"['Fighter', 'Mage']",1,0,1,1.0,0.0
JUNGLER,SUPPORT,2017,Spring,Red,['Marksman'],"['Fighter', 'Tank']",0,1,1,0.0,1.0
JUNGLER,SUPPORT,2017,Spring,Red,['Marksman'],"['Mage', 'Assassin']",17,12,29,0.5862068965517241,0.41379310344827586
JUNGLER,SUPPORT,2017,Spring,Red,['Marksman'],"['Mage', 'Fighter']",0,1,1,0.0,1.0
JUNGLER,SUPPORT,2017,Spring,Red,['Marksman'],"['Mage', 'Support']",39,59,98,0.3979591836734694,0.6020408163265306
JUNGLER,SUPPORT,2017,Spring,Red,['Marksman'],['Marksman'],4,6,10,0.4,0.6
JUNGLER,SUPPORT,2017,Spring,Red,['Marksman'],"['Support', 'Fighter']",10,7,17,0.5882352941176471,0.4117647058823529
JUNGLER,SUPPORT,2017,Spring,Red,['Marksman'],"['Support', 'Mage']",21,39,60,0.35,0.65
JUNGLER,SUPPORT,2017,Spring,Red,['Marksman'],"['Support', 'Tank']",5,19,24,0.20833333333333334,0.7916666666666666
JUNGLER,SUPPORT,2017,Spring,Red,['Marksman'],"['Tank', 'Fighter']",1,1,2,0.5,0.5
JUNGLER,SUPPORT,2017,Spring,Red,['Marksman'],"['Tank', 'Support']",4,1,5,0.8,0.2
JUNGLER,SUPPORT,2017,Spring,Red,"['Support', 'Fighter']","['Support', 'Mage']",1,0,1,1.0,0.0
JUNGLER,SUPPORT,2017,Spring,Red,"['Support', 'Fighter']","['Support', 'Tank']",1,0,1,1.0,0.0
JUNGLER,SUPPORT,2017,Spring,Red,"['Support', 'Mage']","['Mage', 'Assassin']",8,6,14,0.5714285714285714,0.42857142857142855
JUNGLER,SUPPORT,2017,Spring,Red,"['Support', 'Mage']","['Mage', 'Support']",18,10,28,0.6428571428571429,0.35714285714285715
JUNGLER,SUPPORT,2017,Spring,Red,"['Support', 'Mage']",['Mage'],0,2,2,0.0,1.0
JUNGLER,SUPPORT,2017,Spring,Red,"['Support', 'Mage']",['Marksman'],4,4,8,0.5,0.5
JUNGLER,SUPPORT,2017,Spring,Red,"['Support', 'Mage']","['Support', 'Fighter']",5,1,6,0.8333333333333334,0.16666666666666666
JUNGLER,SUPPORT,2017,Spring,Red,"['Support', 'Mage']","['Support', 'Mage']",7,10,17,0.4117647058823529,0.5882352941176471
JUNGLER,SUPPORT,2017,Spring,Red,"['Support', 'Mage']","['Support', 'Tank']",3,5,8,0.375,0.625
JUNGLER,SUPPORT,2017,Spring,Red,"['Tank', 'Fighter']","['Mage', 'Support']",2,4,6,0.3333333333333333,0.6666666666666666
JUNGLER,SUPPORT,2017,Spring,Red,"['Tank', 'Fighter']","['Marksman', 'Support']",1,0,1,1.0,0.0
JUNGLER,SUPPORT,2017,Spring,Red,"['Tank', 'Fighter']","['Support', 'Mage']",3,1,4,0.75,0.25
JUNGLER,SUPPORT,2017,Spring,Red,"['Tank', 'Fighter']","['Support', 'Tank']",1,0,1,1.0,0.0
JUNGLER,SUPPORT,2017,Summer,Blue,"['Assassin', 'Fighter']","['Fighter', 'Tank']",3,0,3,1.0,0.0
JUNGLER,SUPPORT,2017,Summer,Blue,"['Assassin', 'Fighter']","['Mage', 'Assassin']",1,0,1,1.0,0.0
JUNGLER,SUPPORT,2017,Summer,Blue,"['Assassin', 'Fighter']","['Mage', 'Marksman']",0,2,2,0.0,1.0
JUNGLER,SUPPORT,2017,Summer,Blue,"['Assassin', 'Fighter']","['Mage', 'Support']",18,22,40,0.45,0.55
JUNGLER,SUPPORT,2017,Summer,Blue,"['Assassin', 'Fighter']",['Mage'],1,2,3,0.3333333333333333,0.6666666666666666
JUNGLER,SUPPORT,2017,Summer,Blue,"['Assassin', 'Fighter']","['Support', 'Fighter']",22,17,39,0.5641025641025641,0.4358974358974359
JUNGLER,SUPPORT,2017,Summer,Blue,"['Assassin', 'Fighter']","['Support', 'Mage']",13,11,24,0.5416666666666666,0.4583333333333333
JUNGLER,SUPPORT,2017,Summer,Blue,"['Assassin', 'Fighter']","['Support', 'Tank']",33,19,52,0.6346153846153846,0.36538461538461536
JUNGLER,SUPPORT,2017,Summer,Blue,"['Assassin', 'Fighter']","['Tank', 'Fighter']",3,0,3,1.0,0.0
JUNGLER,SUPPORT,2017,Summer,Blue,"['Assassin', 'Fighter']","['Tank', 'Mage']",0,1,1,0.0,1.0
JUNGLER,SUPPORT,2017,Summer,Blue,"['Assassin', 'Fighter']","['Tank', 'Melee']",2,0,2,1.0,0.0
JUNGLER,SUPPORT,2017,Summer,Blue,"['Assassin', 'Fighter']","['Tank', 'Support']",2,1,3,0.6666666666666666,0.3333333333333333
JUNGLER,SUPPORT,2017,Summer,Blue,"['Assassin', 'Mage']","['Support', 'Fighter']",0,1,1,0.0,1.0
JUNGLER,SUPPORT,2017,Summer,Blue,"['Fighter', 'Assassin']","['Fighter', 'Mage']",0,1,1,0.0,1.0
JUNGLER,SUPPORT,2017,Summer,Blue,"['Fighter', 'Assassin']","['Fighter', 'Tank']",3,1,4,0.75,0.25
JUNGLER,SUPPORT,2017,Summer,Blue,"['Fighter', 'Assassin']","['Mage', 'Support']",18,15,33,0.5454545454545454,0.45454545454545453
JUNGLER,SUPPORT,2017,Summer,Blue,"['Fighter', 'Assassin']",['Marksman'],0,2,2,0.0,1.0
JUNGLER,SUPPORT,2017,Summer,Blue,"['Fighter', 'Assassin']","['Support', 'Fighter']",22,22,44,0.5,0.5
JUNGLER,SUPPORT,2017,Summer,Blue,"['Fighter', 'Assassin']","['Support', 'Mage']",10,13,23,0.43478260869565216,0.5652173913043478
JUNGLER,SUPPORT,2017,Summer,Blue,"['Fighter', 'Assassin']","['Support', 'Tank']",22,16,38,0.5789473684210527,0.42105263157894735
