CHAMP1_POSITION,CHAMP2_POSITION,YEAR,SEASON,TEAM,CHAMP1_TYPE,CHAMP2_TYPE,VICTORY,DEFEAT,TOTALPLAYED,PERCENTVICTORY,PERCENTDEFEAT
JUNGLER,SUPPORT,2015,Spring,Red,"['Combat_status', 'Dash']",['True_damage'],5,3,8,0.625,0.375
JUNGLER,SUPPORT,2015,Spring,Red,"['Combat_status', 'Dash']",['Untargetability'],5,3,8,0.625,0.375
JUNGLER,SUPPORT,2015,Spring,Red,"['Combat_status', 'True_damage']",['Aura'],5,5,10,0.5,0.5
JUNGLER,SUPPORT,2015,Spring,Red,"['Combat_status', 'True_damage']",['Combat_status'],2,1,3,0.6666666666666666,0.3333333333333333
JUNGLER,SUPPORT,2015,Spring,Red,"['Combat_status', 'True_damage']","['Dash', 'Sight']",3,2,5,0.6,0.4
JUNGLER,SUPPORT,2015,Spring,Red,"['Combat_status', 'True_damage']",['Dash'],7,9,16,0.4375,0.5625
JUNGLER,SUPPORT,2015,Spring,Red,"['Combat_status', 'True_damage']","['Debuff', 'Sight']",3,2,5,0.6,0.4
JUNGLER,SUPPORT,2015,Spring,Red,"['Combat_status', 'True_damage']",['Debuff'],3,3,6,0.5,0.5
JUNGLER,SUPPORT,2015,Spring,Red,"['Combat_status', 'True_damage']","['Magic_damage', 'Physical_damage', 'Debuff']",0,3,3,0.0,1.0
JUNGLER,SUPPORT,2015,Spring,Red,"['Combat_status', 'True_damage']",['Magic_damage'],3,2,5,0.6,0.4
JUNGLER,SUPPORT,2015,Spring,Red,"['Combat_status', 'True_damage']","['Physical_damage', 'True_damage']",1,1,2,0.5,0.5
JUNGLER,SUPPORT,2015,Spring,Red,"['Combat_status', 'True_damage']",['Sight'],0,4,4,0.0,1.0
JUNGLER,SUPPORT,2015,Spring,Red,"['Combat_status', 'True_damage']",['Spell_shield'],1,1,2,0.5,0.5
JUNGLER,SUPPORT,2015,Spring,Red,"['Combat_status', 'True_damage']",['True_damage'],5,6,11,0.45454545454545453,0.5454545454545454
JUNGLER,SUPPORT,2015,Spring,Red,"['Combat_status', 'True_damage']",['Untargetability'],2,1,3,0.6666666666666666,0.3333333333333333
JUNGLER,SUPPORT,2015,Spring,Red,['Combat_status'],"['Dash', 'Sight']",0,1,1,0.0,1.0
JUNGLER,SUPPORT,2015,Spring,Red,['Combat_status'],['Dash'],1,1,2,0.5,0.5
JUNGLER,SUPPORT,2015,Spring,Red,['Combat_status'],"['Debuff', 'Sight']",0,1,1,0.0,1.0
JUNGLER,SUPPORT,2015,Spring,Red,['Combat_status'],['Magic_damage'],0,1,1,0.0,1.0
JUNGLER,SUPPORT,2015,Spring,Red,['Combat_status'],"['Physical_damage', 'True_damage']",1,0,1,1.0,0.0
JUNGLER,SUPPORT,2015,Spring,Red,"['Dash', 'Sight']","['Dash', 'Sight']",1,0,1,1.0,0.0
JUNGLER,SUPPORT,2015,Spring,Red,"['Dash', 'Sight']",['Dash'],1,0,1,1.0,0.0
JUNGLER,SUPPORT,2015,Spring,Red,"['Dash', 'Sight']","['Debuff', 'Sight']",1,0,1,1.0,0.0
JUNGLER,SUPPORT,2015,Spring,Red,"['Dash', 'Sight']",['Magic_damage'],1,0,1,1.0,0.0
JUNGLER,SUPPORT,2015,Spring,Red,"['Dash', 'Sight']",['Sight'],0,1,1,0.0,1.0
JUNGLER,SUPPORT,2015,Spring,Red,"['Dash', 'Untargetability']",['Combat_status'],0,1,1,0.0,1.0
JUNGLER,SUPPORT,2015,Spring,Red,"['Dash', 'Untargetability']","['Dash', 'Sight']",2,0,2,1.0,0.0
JUNGLER,SUPPORT,2015,Spring,Red,"['Dash', 'Untargetability']",['Dash'],2,1,3,0.6666666666666666,0.3333333333333333
JUNGLER,SUPPORT,2015,Spring,Red,"['Dash', 'Untargetability']","['Debuff', 'Sight']",2,0,2,1.0,0.0
JUNGLER,SUPPORT,2015,Spring,Red,"['Dash', 'Untargetability']",['Debuff'],0,1,1,0.0,1.0
JUNGLER,SUPPORT,2015,Spring,Red,"['Dash', 'Untargetability']",['Magic_damage'],2,0,2,1.0,0.0
JUNGLER,SUPPORT,2015,Spring,Red,"['Dash', 'Untargetability']",['Sight'],1,0,1,1.0,0.0
JUNGLER,SUPPORT,2015,Spring,Red,"['Dash', 'Untargetability']",['True_damage'],0,1,1,0.0,1.0
JUNGLER,SUPPORT,2015,Spring,Red,"['Dash', 'Untargetability']",['Untargetability'],0,1,1,0.0,1.0
JUNGLER,SUPPORT,2015,Spring,Red,['Dash'],['Aura'],17,36,53,0.32075471698113206,0.6792452830188679
JUNGLER,SUPPORT,2015,Spring,Red,['Dash'],"['Combat_status', 'Debuff', 'Untargetability']",1,2,3,0.3333333333333333,0.6666666666666666
JUNGLER,SUPPORT,2015,Spring,Red,['Dash'],"['Combat_status', 'Untargetability']",0,1,1,0.0,1.0
JUNGLER,SUPPORT,2015,Spring,Red,['Dash'],['Combat_status'],20,11,31,0.6451612903225806,0.3548387096774194
JUNGLER,SUPPORT,2015,Spring,Red,['Dash'],"['Dash', 'Sight']",33,28,61,0.5409836065573771,0.45901639344262296
JUNGLER,SUPPORT,2015,Spring,Red,['Dash'],"['Dash', 'Untargetability']",0,2,2,0.0,1.0
JUNGLER,SUPPORT,2015,Spring,Red,['Dash'],['Dash'],62,59,121,0.512396694214876,0.48760330578512395
JUNGLER,SUPPORT,2015,Spring,Red,['Dash'],"['Debuff', 'Sight']",33,29,62,0.532258064516129,0.46774193548387094
JUNGLER,SUPPORT,2015,Spring,Red,['Dash'],['Debuff'],18,21,39,0.46153846153846156,0.5384615384615384
JUNGLER,SUPPORT,2015,Spring,Red,['Dash'],"['Magic_damage', 'Physical_damage', 'Debuff']",11,7,18,0.6111111111111112,0.3888888888888889
JUNGLER,SUPPORT,2015,Spring,Red,['Dash'],['Magic_damage'],37,31,68,0.5441176470588235,0.45588235294117646
JUNGLER,SUPPORT,2015,Spring,Red,['Dash'],"['Physical_damage', 'True_damage']",4,7,11,0.36363636363636365,0.6363636363636364
JUNGLER,SUPPORT,2015,Spring,Red,['Dash'],['Sight'],17,20,37,0.4594594594594595,0.5405405405405406
JUNGLER,SUPPORT,2015,Spring,Red,['Dash'],['Spell_shield'],11,12,23,0.4782608695652174,0.5217391304347826
JUNGLER,SUPPORT,2015,Spring,Red,['Dash'],['True_damage'],20,38,58,0.3448275862068966,0.6551724137931034
JUNGLER,SUPPORT,2015,Spring,Red,['Dash'],['Untargetability'],20,11,31,0.6451612903225806,0.3548387096774194
JUNGLER,SUPPORT,2015,Spring,Red,"['Debuff', 'Sight']",['Aura'],3,3,6,0.5,0.5
JUNGLER,SUPPORT,2015,Spring,Red,"['Debuff', 'Sight']",['Combat_status'],3,2,5,0.6,0.4
JUNGLER,SUPPORT,2015,Spring,Red,"['Debuff', 'Sight']","['Dash', 'Sight']",3,3,6,0.5,0.5
JUNGLER,SUPPORT,2015,Spring,Red,"['Debuff', 'Sight']",['Dash'],7,6,13,0.5384615384615384,0.46153846153846156
JUNGLER,SUPPORT,2015,Spring,Red,"['Debuff', 'Sight']","['Debuff', 'Sight']",3,3,6,0.5,0.5
JUNGLER,SUPPORT,2015,Spring,Red,"['Debuff', 'Sight']",['Debuff'],1,2,3,0.3333333333333333,0.6666666666666666
JUNGLER,SUPPORT,2015,Spring,Red,"['Debuff', 'Sight']","['Magic_damage', 'Physical_damage', 'Debuff']",3,0,3,1.0,0.0
JUNGLER,SUPPORT,2015,Spring,Red,"['Debuff', 'Sight']",['Magic_damage'],3,3,6,0.5,0.5
JUNGLER,SUPPORT,2015,Spring,Red,"['Debuff', 'Sight']","['Physical_damage', 'True_damage']",0,1,1,0.0,1.0
JUNGLER,SUPPORT,2015,Spring,Red,"['Debuff', 'Sight']",['Sight'],5,0,5,1.0,0.0
JUNGLER,SUPPORT,2015,Spring,Red,"['Debuff', 'Sight']",['Spell_shield'],1,2,3,0.3333333333333333,0.6666666666666666
JUNGLER,SUPPORT,2015,Spring,Red,"['Debuff', 'Sight']",['True_damage'],3,4,7,0.42857142857142855,0.5714285714285714
JUNGLER,SUPPORT,2015,Spring,Red,"['Debuff', 'Sight']",['Untargetability'],3,2,5,0.6,0.4
JUNGLER,SUPPORT,2015,Spring,Red,"['Debuff', 'Untargetability']",['Combat_status'],1,0,1,1.0,0.0
JUNGLER,SUPPORT,2015,Spring,Red,"['Debuff', 'Untargetability']",['Untargetability'],1,0,1,1.0,0.0
JUNGLER,SUPPORT,2015,Spring,Red,['Debuff'],['Aura'],14,18,32,0.4375,0.5625
JUNGLER,SUPPORT,2015,Spring,Red,['Debuff'],"['Combat_status', 'Debuff', 'Untargetability']",0,1,1,0.0,1.0
JUNGLER,SUPPORT,2015,Spring,Red,['Debuff'],"['Combat_status', 'Untargetability']",0,1,1,0.0,1.0
JUNGLER,SUPPORT,2015,Spring,Red,['Debuff'],['Combat_status'],13,7,20,0.65,0.35
JUNGLER,SUPPORT,2015,Spring,Red,['Debuff'],"['Dash', 'Sight']",20,18,38,0.5263157894736842,0.47368421052631576
JUNGLER,SUPPORT,2015,Spring,Red,['Debuff'],"['Dash', 'Untargetability']",0,1,1,0.0,1.0
JUNGLER,SUPPORT,2015,Spring,Red,['Debuff'],['Dash'],37,36,73,0.5068493150684932,0.4931506849315068
JUNGLER,SUPPORT,2015,Spring,Red,['Debuff'],"['Debuff', 'Sight']",20,18,38,0.5263157894736842,0.47368421052631576
JUNGLER,SUPPORT,2015,Spring,Red,['Debuff'],['Debuff'],9,12,21,0.42857142857142855,0.5714285714285714
JUNGLER,SUPPORT,2015,Spring,Red,['Debuff'],"['Magic_damage', 'Physical_damage', 'Debuff']",10,3,13,0.7692307692307693,0.23076923076923078
JUNGLER,SUPPORT,2015,Spring,Red,['Debuff'],['Magic_damage'],23,19,42,0.5476190476190477,0.4523809523809524
JUNGLER,SUPPORT,2015,Spring,Red,['Debuff'],"['Physical_damage', 'True_damage']",1,5,6,0.16666666666666666,0.8333333333333334
JUNGLER,SUPPORT,2015,Spring,Red,['Debuff'],['Sight'],16,10,26,0.6153846153846154,0.38461538461538464
JUNGLER,SUPPORT,2015,Spring,Red,['Debuff'],['Spell_shield'],7,9,16,0.4375,0.5625
JUNGLER,SUPPORT,2015,Spring,Red,['Debuff'],['True_damage'],14,18,32,0.4375,0.5625
JUNGLER,SUPPORT,2015,Spring,Red,['Debuff'],['Untargetability'],13,7,20,0.65,0.35
JUNGLER,SUPPORT,2015,Spring,Red,"['Magic_damage', 'Dash']","['Dash', 'Sight']",0,4,4,0.0,1.0
JUNGLER,SUPPORT,2015,Spring,Red,"['Magic_damage', 'Dash']",['Dash'],0,4,4,0.0,1.0
JUNGLER,SUPPORT,2015,Spring,Red,"['Magic_damage', 'Dash']","['Debuff', 'Sight']",0,4,4,0.0,1.0
JUNGLER,SUPPORT,2015,Spring,Red,"['Magic_damage', 'Dash']",['Magic_damage'],0,4,4,0.0,1.0
JUNGLER,SUPPORT,2015,Spring,Red,['Magic_damage'],['Aura'],3,3,6,0.5,0.5
JUNGLER,SUPPORT,2015,Spring,Red,['Magic_damage'],['Combat_status'],3,1,4,0.75,0.25
JUNGLER,SUPPORT,2015,Spring,Red,['Magic_damage'],"['Dash', 'Sight']",2,3,5,0.4,0.6
JUNGLER,SUPPORT,2015,Spring,Red,['Magic_damage'],['Dash'],6,5,11,0.5454545454545454,0.45454545454545453
JUNGLER,SUPPORT,2015,Spring,Red,['Magic_damage'],"['Debuff', 'Sight']",2,3,5,0.4,0.6
JUNGLER,SUPPORT,2015,Spring,Red,['Magic_damage'],['Debuff'],1,1,2,0.5,0.5
JUNGLER,SUPPORT,2015,Spring,Red,['Magic_damage'],"['Magic_damage', 'Physical_damage', 'Debuff']",3,0,3,1.0,0.0
JUNGLER,SUPPORT,2015,Spring,Red,['Magic_damage'],['Magic_damage'],2,3,5,0.4,0.6
JUNGLER,SUPPORT,2015,Spring,Red,['Magic_damage'],"['Physical_damage', 'True_damage']",0,1,1,0.0,1.0
JUNGLER,SUPPORT,2015,Spring,Red,['Magic_damage'],['Sight'],5,0,5,1.0,0.0
JUNGLER,SUPPORT,2015,Spring,Red,['Magic_damage'],['Spell_shield'],1,2,3,0.3333333333333333,0.6666666666666666
JUNGLER,SUPPORT,2015,Spring,Red,['Magic_damage'],['True_damage'],3,3,6,0.5,0.5
JUNGLER,SUPPORT,2015,Spring,Red,['Magic_damage'],['Untargetability'],3,1,4,0.75,0.25
JUNGLER,SUPPORT,2015,Spring,Red,['Physical_damage'],['Aura'],8,11,19,0.42105263157894735,0.5789473684210527
JUNGLER,SUPPORT,2015,Spring,Red,['Physical_damage'],"['Combat_status', 'Debuff', 'Untargetability']",0,1,1,0.0,1.0
JUNGLER,SUPPORT,2015,Spring,Red,['Physical_damage'],"['Combat_status', 'Untargetability']",0,1,1,0.0,1.0
JUNGLER,SUPPORT,2015,Spring,Red,['Physical_damage'],['Combat_status'],7,4,11,0.6363636363636364,0.36363636363636365
JUNGLER,SUPPORT,2015,Spring,Red,['Physical_damage'],"['Dash', 'Sight']",13,10,23,0.5652173913043478,0.43478260869565216
JUNGLER,SUPPORT,2015,Spring,Red,['Physical_damage'],"['Dash', 'Untargetability']",0,1,1,0.0,1.0
JUNGLER,SUPPORT,2015,Spring,Red,['Physical_damage'],['Dash'],22,23,45,0.4888888888888889,0.5111111111111111
JUNGLER,SUPPORT,2015,Spring,Red,['Physical_damage'],"['Debuff', 'Sight']",13,10,23,0.5652173913043478,0.43478260869565216
JUNGLER,SUPPORT,2015,Spring,Red,['Physical_damage'],['Debuff'],7,9,16,0.4375,0.5625
JUNGLER,SUPPORT,2015,Spring,Red,['Physical_damage'],"['Magic_damage', 'Physical_damage', 'Debuff']",4,3,7,0.5714285714285714,0.42857142857142855
JUNGLER,SUPPORT,2015,Spring,Red,['Physical_damage'],['Magic_damage'],16,11,27,0.5925925925925926,0.4074074074074074
JUNGLER,SUPPORT,2015,Spring,Red,['Physical_damage'],"['Physical_damage', 'True_damage']",1,3,4,0.25,0.75
JUNGLER,SUPPORT,2015,Spring,Red,['Physical_damage'],['Sight'],6,8,14,0.42857142857142855,0.5714285714285714
JUNGLER,SUPPORT,2015,Spring,Red,['Physical_damage'],['Spell_shield'],5,4,9,0.5555555555555556,0.4444444444444444
JUNGLER,SUPPORT,2015,Spring,Red,['Physical_damage'],['True_damage'],8,10,18,0.4444444444444444,0.5555555555555556
JUNGLER,SUPPORT,2015,Spring,Red,['Physical_damage'],['Untargetability'],7,4,11,0.6363636363636364,0.36363636363636365
JUNGLER,SUPPORT,2015,Spring,Red,['Sight'],['Aura'],8,9,17,0.47058823529411764,0.5294117647058824
JUNGLER,SUPPORT,2015,Spring,Red,['Sight'],"['Blink', 'Dash']",0,1,1,0.0,1.0
JUNGLER,SUPPORT,2015,Spring,Red,['Sight'],['Combat_status'],7,4,11,0.6363636363636364,0.36363636363636365
JUNGLER,SUPPORT,2015,Spring,Red,['Sight'],"['Dash', 'Sight']",5,4,9,0.5555555555555556,0.4444444444444444
JUNGLER,SUPPORT,2015,Spring,Red,['Sight'],['Dash'],9,10,19,0.47368421052631576,0.5263157894736842
JUNGLER,SUPPORT,2015,Spring,Red,['Sight'],"['Debuff', 'Sight']",5,4,9,0.5555555555555556,0.4444444444444444
JUNGLER,SUPPORT,2015,Spring,Red,['Sight'],['Debuff'],1,1,2,0.5,0.5
JUNGLER,SUPPORT,2015,Spring,Red,['Sight'],"['Magic_damage', 'Physical_damage', 'Debuff']",2,3,5,0.4,0.6
JUNGLER,SUPPORT,2015,Spring,Red,['Sight'],['Magic_damage'],5,4,9,0.5555555555555556,0.4444444444444444
JUNGLER,SUPPORT,2015,Spring,Red,['Sight'],"['Physical_damage', 'True_damage']",1,3,4,0.25,0.75
JUNGLER,SUPPORT,2015,Spring,Red,['Sight'],['Sight'],9,8,17,0.5294117647058824,0.47058823529411764
JUNGLER,SUPPORT,2015,Spring,Red,['Sight'],['Spell_shield'],1,4,5,0.2,0.8
JUNGLER,SUPPORT,2015,Spring,Red,['Sight'],['True_damage'],9,6,15,0.6,0.4
JUNGLER,SUPPORT,2015,Spring,Red,['Sight'],['Untargetability'],7,4,11,0.6363636363636364,0.36363636363636365
JUNGLER,SUPPORT,2015,Spring,Red,['Spell_shield'],['Aura'],3,0,3,1.0,0.0
JUNGLER,SUPPORT,2015,Spring,Red,['Spell_shield'],['Combat_status'],1,1,2,0.5,0.5
JUNGLER,SUPPORT,2015,Spring,Red,['Spell_shield'],"['Dash', 'Sight']",1,0,1,1.0,0.0
JUNGLER,SUPPORT,2015,Spring,Red,['Spell_shield'],['Dash'],2,0,2,1.0,0.0
JUNGLER,SUPPORT,2015,Spring,Red,['Spell_shield'],"['Debuff', 'Sight']",1,0,1,1.0,0.0
JUNGLER,SUPPORT,2015,Spring,Red,['Spell_shield'],"['Magic_damage', 'Physical_damage', 'Debuff']",1,0,1,1.0,0.0
JUNGLER,SUPPORT,2015,Spring,Red,['Spell_shield'],['Magic_damage'],1,0,1,1.0,0.0
JUNGLER,SUPPORT,2015,Spring,Red,['Spell_shield'],['Sight'],2,3,5,0.4,0.6
JUNGLER,SUPPORT,2015,Spring,Red,['Spell_shield'],['True_damage'],3,0,3,1.0,0.0
JUNGLER,SUPPORT,2015,Spring,Red,['Spell_shield'],['Untargetability'],1,1,2,0.5,0.5
JUNGLER,SUPPORT,2015,Spring,Red,"['True_damage', 'Untargetability']",['Combat_status'],1,0,1,1.0,0.0
JUNGLER,SUPPORT,2015,Spring,Red,"['True_damage', 'Untargetability']",['Untargetability'],1,0,1,1.0,0.0
JUNGLER,SUPPORT,2015,Spring,Red,['True_damage'],['Aura'],4,2,6,0.6666666666666666,0.3333333333333333
JUNGLER,SUPPORT,2015,Spring,Red,['True_damage'],['Combat_status'],2,1,3,0.6666666666666666,0.3333333333333333
JUNGLER,SUPPORT,2015,Spring,Red,['True_damage'],"['Dash', 'Sight']",5,6,11,0.45454545454545453,0.5454545454545454
JUNGLER,SUPPORT,2015,Spring,Red,['True_damage'],['Dash'],6,6,12,0.5,0.5
JUNGLER,SUPPORT,2015,Spring,Red,['True_damage'],"['Debuff', 'Sight']",5,6,11,0.45454545454545453,0.5454545454545454
JUNGLER,SUPPORT,2015,Spring,Red,['True_damage'],"['Magic_damage', 'Physical_damage', 'Debuff']",1,0,1,1.0,0.0
JUNGLER,SUPPORT,2015,Spring,Red,['True_damage'],['Magic_damage'],5,6,11,0.45454545454545453,0.5454545454545454
JUNGLER,SUPPORT,2015,Spring,Red,['True_damage'],['Sight'],3,4,7,0.42857142857142855,0.5714285714285714
JUNGLER,SUPPORT,2015,Spring,Red,['True_damage'],['True_damage'],4,1,5,0.8,0.2
JUNGLER,SUPPORT,2015,Spring,Red,['True_damage'],['Untargetability'],2,1,3,0.6666666666666666,0.3333333333333333
JUNGLER,SUPPORT,2015,Spring,Red,['Untargetability'],['Spell_shield'],1,0,1,1.0,0.0
JUNGLER,SUPPORT,2015,Summer,Blue,['Aura'],"['Debuff', 'Sight']",0,4,4,0.0,1.0
JUNGLER,SUPPORT,2015,Summer,Blue,"['Blink', 'Dash']",['Aura'],0,3,3,0.0,1.0
JUNGLER,SUPPORT,2015,Summer,Blue,"['Blink', 'Dash']","['Combat_status', 'Untargetability']",1,0,1,1.0,0.0
JUNGLER,SUPPORT,2015,Summer,Blue,"['Blink', 'Dash']",['Combat_status'],2,2,4,0.5,0.5
JUNGLER,SUPPORT,2015,Summer,Blue,"['Blink', 'Dash']","['Dash', 'Sight']",5,1,6,0.8333333333333334,0.16666666666666666
JUNGLER,SUPPORT,2015,Summer,Blue,"['Blink', 'Dash']",['Dash'],12,13,25,0.48,0.52
JUNGLER,SUPPORT,2015,Summer,Blue,"['Blink', 'Dash']","['Debuff', 'Sight']",4,1,5,0.8,0.2
JUNGLER,SUPPORT,2015,Summer,Blue,"['Blink', 'Dash']",['Debuff'],3,7,10,0.3,0.7
JUNGLER,SUPPORT,2015,Summer,Blue,"['Blink', 'Dash']","['Magic_damage', 'Physical_damage', 'Debuff']",1,1,2,0.5,0.5
JUNGLER,SUPPORT,2015,Summer,Blue,"['Blink', 'Dash']",['Magic_damage'],4,1,5,0.8,0.2
JUNGLER,SUPPORT,2015,Summer,Blue,"['Blink', 'Dash']","['Physical_damage', 'True_damage']",4,4,8,0.5,0.5
JUNGLER,SUPPORT,2015,Summer,Blue,"['Blink', 'Dash']",['Sight'],2,1,3,0.6666666666666666,0.3333333333333333
JUNGLER,SUPPORT,2015,Summer,Blue,"['Blink', 'Dash']",['Spell_shield'],3,2,5,0.6,0.4
JUNGLER,SUPPORT,2015,Summer,Blue,"['Blink', 'Dash']",['True_damage'],2,6,8,0.25,0.75
JUNGLER,SUPPORT,2015,Summer,Blue,"['Blink', 'Dash']",['Untargetability'],2,2,4,0.5,0.5
JUNGLER,SUPPORT,2015,Summer,Blue,"['Blink', 'Sight', 'Untargetability']",['Aura'],3,2,5,0.6,0.4
JUNGLER,SUPPORT,2015,Summer,Blue,"['Blink', 'Sight', 'Untargetability']",['Blink'],8,0,8,1.0,0.0
JUNGLER,SUPPORT,2015,Summer,Blue,"['Blink', 'Sight', 'Untargetability']","['Combat_status', 'Untargetability']",0,1,1,0.0,1.0
JUNGLER,SUPPORT,2015,Summer,Blue,"['Blink', 'Sight', 'Untargetability']",['Combat_status'],0,2,2,0.0,1.0
JUNGLER,SUPPORT,2015,Summer,Blue,"['Blink', 'Sight', 'Untargetability']","['Dash', 'Debuff']",8,0,8,1.0,0.0
JUNGLER,SUPPORT,2015,Summer,Blue,"['Blink', 'Sight', 'Untargetability']","['Dash', 'Sight']",8,12,20,0.4,0.6
JUNGLER,SUPPORT,2015,Summer,Blue,"['Blink', 'Sight', 'Untargetability']",['Dash'],28,19,47,0.5957446808510638,0.40425531914893614
JUNGLER,SUPPORT,2015,Summer,Blue,"['Blink', 'Sight', 'Untargetability']","['Debuff', 'Sight']",8,11,19,0.42105263157894735,0.5789473684210527
JUNGLER,SUPPORT,2015,Summer,Blue,"['Blink', 'Sight', 'Untargetability']",['Debuff'],13,3,16,0.8125,0.1875
JUNGLER,SUPPORT,2015,Summer,Blue,"['Blink', 'Sight', 'Untargetability']","['Magic_damage', 'Physical_damage', 'Debuff']",1,0,1,1.0,0.0
JUNGLER,SUPPORT,2015,Summer,Blue,"['Blink', 'Sight', 'Untargetability']",['Magic_damage'],11,11,22,0.5,0.5
JUNGLER,SUPPORT,2015,Summer,Blue,"['Blink', 'Sight', 'Untargetability']","['Physical_damage', 'True_damage']",9,5,14,0.6428571428571429,0.35714285714285715
JUNGLER,SUPPORT,2015,Summer,Blue,"['Blink', 'Sight', 'Untargetability']",['Sight'],1,1,2,0.5,0.5
JUNGLER,SUPPORT,2015,Summer,Blue,"['Blink', 'Sight', 'Untargetability']",['Spell_shield'],2,3,5,0.4,0.6
JUNGLER,SUPPORT,2015,Summer,Blue,"['Blink', 'Sight', 'Untargetability']",['True_damage'],13,5,18,0.7222222222222222,0.2777777777777778
JUNGLER,SUPPORT,2015,Summer,Blue,"['Blink', 'Sight', 'Untargetability']",['Untargetability'],0,2,2,0.0,1.0
JUNGLER,SUPPORT,2015,Summer,Blue,"['Blink', 'Untargetability']",['Aura'],1,6,7,0.14285714285714285,0.8571428571428571
JUNGLER,SUPPORT,2015,Summer,Blue,"['Blink', 'Untargetability']",['Blink'],0,1,1,0.0,1.0
JUNGLER,SUPPORT,2015,Summer,Blue,"['Blink', 'Untargetability']",['Combat_status'],3,3,6,0.5,0.5
JUNGLER,SUPPORT,2015,Summer,Blue,"['Blink', 'Untargetability']","['Dash', 'Debuff']",0,1,1,0.0,1.0
JUNGLER,SUPPORT,2015,Summer,Blue,"['Blink', 'Untargetability']","['Dash', 'Sight']",0,5,5,0.0,1.0
JUNGLER,SUPPORT,2015,Summer,Blue,"['Blink', 'Untargetability']",['Dash'],18,28,46,0.391304347826087,0.6086956521739131
JUNGLER,SUPPORT,2015,Summer,Blue,"['Blink', 'Untargetability']","['Debuff', 'Sight']",0,5,5,0.0,1.0
JUNGLER,SUPPORT,2015,Summer,Blue,"['Blink', 'Untargetability']",['Debuff'],9,14,23,0.391304347826087,0.6086956521739131
JUNGLER,SUPPORT,2015,Summer,Blue,"['Blink', 'Untargetability']","['Magic_damage', 'Physical_damage', 'Debuff']",0,2,2,0.0,1.0
JUNGLER,SUPPORT,2015,Summer,Blue,"['Blink', 'Untargetability']",['Magic_damage'],2,6,8,0.25,0.75
JUNGLER,SUPPORT,2015,Summer,Blue,"['Blink', 'Untargetability']","['Physical_damage', 'True_damage']",11,10,21,0.5238095238095238,0.47619047619047616
JUNGLER,SUPPORT,2015,Summer,Blue,"['Blink', 'Untargetability']",['Sight'],1,2,3,0.3333333333333333,0.6666666666666666
JUNGLER,SUPPORT,2015,Summer,Blue,"['Blink', 'Untargetability']",['Spell_shield'],2,1,3,0.6666666666666666,0.3333333333333333
JUNGLER,SUPPORT,2015,Summer,Blue,"['Blink', 'Untargetability']",['True_damage'],4,14,18,0.2222222222222222,0.7777777777777778
JUNGLER,SUPPORT,2015,Summer,Blue,"['Blink', 'Untargetability']",['Untargetability'],4,2,6,0.6666666666666666,0.3333333333333333
JUNGLER,SUPPORT,2015,Summer,Blue,"['Combat_status', 'Dash']","['Dash', 'Sight']",0,1,1,0.0,1.0
JUNGLER,SUPPORT,2015,Summer,Blue,"['Combat_status', 'Dash']",['Dash'],3,2,5,0.6,0.4
JUNGLER,SUPPORT,2015,Summer,Blue,"['Combat_status', 'Dash']","['Debuff', 'Sight']",2,1,3,0.6666666666666666,0.3333333333333333
JUNGLER,SUPPORT,2015,Summer,Blue,"['Combat_status', 'Dash']",['Magic_damage'],0,1,1,0.0,1.0
JUNGLER,SUPPORT,2015,Summer,Blue,"['Combat_status', 'Dash']","['Physical_damage', 'True_damage']",3,1,4,0.75,0.25
JUNGLER,SUPPORT,2015,Summer,Blue,"['Combat_status', 'True_damage']",['Aura'],5,0,5,1.0,0.0
JUNGLER,SUPPORT,2015,Summer,Blue,"['Combat_status', 'True_damage']","['Combat_status', 'Untargetability']",2,0,2,1.0,0.0
JUNGLER,SUPPORT,2015,Summer,Blue,"['Combat_status', 'True_damage']",['Combat_status'],1,1,2,0.5,0.5
JUNGLER,SUPPORT,2015,Summer,Blue,"['Combat_status', 'True_damage']","['Dash', 'Sight']",5,5,10,0.5,0.5
JUNGLER,SUPPORT,2015,Summer,Blue,"['Combat_status', 'True_damage']",['Dash'],7,6,13,0.5384615384615384,0.46153846153846156
JUNGLER,SUPPORT,2015,Summer,Blue,"['Combat_status', 'True_damage']","['Debuff', 'Sight']",3,5,8,0.375,0.625
JUNGLER,SUPPORT,2015,Summer,Blue,"['Combat_status', 'True_damage']",['Debuff'],1,0,1,1.0,0.0
JUNGLER,SUPPORT,2015,Summer,Blue,"['Combat_status', 'True_damage']",['Magic_damage'],3,5,8,0.375,0.625
JUNGLER,SUPPORT,2015,Summer,Blue,"['Combat_status', 'True_damage']","['Physical_damage', 'True_damage']",3,1,4,0.75,0.25
JUNGLER,SUPPORT,2015,Summer,Blue,"['Combat_status', 'True_damage']",['Sight'],2,0,2,1.0,0.0
JUNGLER,SUPPORT,2015,Summer,Blue,"['Combat_status', 'True_damage']",['Spell_shield'],0,1,1,0.0,1.0
JUNGLER,SUPPORT,2015,Summer,Blue,"['Combat_status', 'True_damage']",['True_damage'],6,0,6,1.0,0.0
JUNGLER,SUPPORT,2015,Summer,Blue,"['Combat_status', 'True_damage']",['Untargetability'],1,1,2,0.5,0.5
JUNGLER,SUPPORT,2015,Summer,Blue,['Combat_status'],['Aura'],1,6,7,0.14285714285714285,0.8571428571428571
